LocationTime,Location,country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($)
USA-2001,USA,United States,2001,male,25-34 ,4199,20013572,20.98,"10,621,824,000,000",40018
USA-2001,USA,United States,2001,male,15-24 ,3409,20485156,16.64,"10,621,824,000,000",40018
USA-2001,USA,United States,2001,female,35-54 ,2893,42567863,6.8,"10,621,824,000,000",40018
USA-2001,USA,United States,2001,female,55-74 ,1146,23170384,4.95,"10,621,824,000,000",40018
USA-2001,USA,United States,2001,female,25-34 ,871,19593734,4.45,"10,621,824,000,000",40018
USA-2001,USA,United States,2001,female,75+ ,412,10691894,3.85,"10,621,824,000,000",40018
USA-2001,USA,United States,2001,female,15-24 ,562,19463211,2.89,"10,621,824,000,000",40018
USA-2001,USA,United States,2001,male,5-14 ,214,21032860,1.02,"10,621,824,000,000",40018
USA-2001,USA,United States,2001,female,5-14 ,65,20032634,0.32,"10,621,824,000,000",40018
USA-2002,USA,United States,2002,male,75+ ,2642,6470864,40.83,"10,977,514,000,000",40845
USA-2002,USA,United States,2002,male,35-54 ,10101,42042827,24.03,"10,977,514,000,000",40845
USA-2002,USA,United States,2002,male,55-74 ,4890,21085316,23.19,"10,977,514,000,000",40845
USA-2002,USA,United States,2002,male,25-34 ,4135,20202776,20.47,"10,977,514,000,000",40845
USA-2002,USA,United States,2002,male,15-24 ,3432,20821269,16.48,"10,977,514,000,000",40845
USA-2002,USA,United States,2002,female,35-54 ,3058,42957716,7.12,"10,977,514,000,000",40845
USA-2002,USA,United States,2002,female,55-74 ,1191,23790625,5.01,"10,977,514,000,000",40845
USA-2002,USA,United States,2002,female,25-34 ,911,19725528,4.62,"10,977,514,000,000",40845
USA-2002,USA,United States,2002,female,75+ ,443,10856838,4.08,"10,977,514,000,000",40845
USA-2002,USA,United States,2002,female,15-24 ,578,19768514,2.92,"10,977,514,000,000",40845
USA-2002,USA,United States,2002,male,5-14 ,199,21012559,0.95,"10,977,514,000,000",40845
USA-2002,USA,United States,2002,female,5-14 ,65,20024727,0.32,"10,977,514,000,000",40845
USA-2003,USA,United States,2003,male,75+ ,2499,6599131,37.87,"11,510,670,000,000",42468
USA-2003,USA,United States,2003,male,35-54 ,10025,42177315,23.77,"11,510,670,000,000",42468
USA-2003,USA,United States,2003,male,55-74 ,4941,21773685,22.69,"11,510,670,000,000",42468
USA-2003,USA,United States,2003,male,25-34 ,4156,20222486,20.55,"11,510,670,000,000",42468
USA-2003,USA,United States,2003,male,15-24 ,3381,21182602,15.96,"11,510,670,000,000",42468
USA-2003,USA,United States,2003,female,35-54 ,3058,42997878,7.11,"11,510,670,000,000",42468
USA-2003,USA,United States,2003,female,55-74 ,1237,24463095,5.06,"11,510,670,000,000",42468
USA-2003,USA,United States,2003,female,25-34 ,909,19650112,4.63,"11,510,670,000,000",42468
USA-2003,USA,United States,2003,female,75+ ,414,10983008,3.77,"11,510,670,000,000",42468
USA-2003,USA,United States,2003,female,15-24 ,607,20023561,3.03,"11,510,670,000,000",42468
USA-2003,USA,United States,2003,male,5-14 ,194,20976656,0.92,"11,510,670,000,000",42468
USA-2003,USA,United States,2003,female,5-14 ,56,19991981,0.28,"11,510,670,000,000",42468
USA-2004,USA,United States,2004,male,75+ ,2496,6726102,37.11,"12,274,928,000,000",44867
USA-2004,USA,United States,2004,male,35-54 ,10145,42486552,23.88,"12,274,928,000,000",44867
USA-2004,USA,United States,2004,male,55-74 ,4989,22427063,22.25,"12,274,928,000,000",44867
USA-2004,USA,United States,2004,male,25-34 ,4142,20336031,20.37,"12,274,928,000,000",44867
USA-2004,USA,United States,2004,male,15-24 ,3596,21438383,16.77,"12,274,928,000,000",44867
USA-2004,USA,United States,2004,female,35-54 ,3399,43240905,7.86,"12,274,928,000,000",44867
USA-2004,USA,United States,2004,female,55-74 ,1301,25115333,5.18,"12,274,928,000,000",44867
USA-2004,USA,United States,2004,female,25-34 ,932,19695906,4.73,"12,274,928,000,000",44867
USA-2004,USA,United States,2004,female,75+ ,423,11104411,3.81,"12,274,928,000,000",44867
USA-2004,USA,United States,2004,female,15-24 ,720,20262722,3.55,"12,274,928,000,000",44867
USA-2004,USA,United States,2004,male,5-14 ,187,20860278,0.9,"12,274,928,000,000",44867
USA-2004,USA,United States,2004,female,5-14 ,98,19890450,0.49,"12,274,928,000,000",44867
USA-2005,USA,United States,2005,male,75+ ,2610,6883241,37.92,"13,093,726,000,000",47423
USA-2005,USA,United States,2005,male,35-54 ,10332,42835394,24.12,"13,093,726,000,000",47423
USA-2005,USA,United States,2005,male,55-74 ,5190,23156114,22.41,"13,093,726,000,000",47423
USA-2005,USA,United States,2005,male,25-34 ,4066,20421260,19.91,"13,093,726,000,000",47423
USA-2005,USA,United States,2005,male,15-24 ,3498,21647159,16.16,"13,093,726,000,000",47423
USA-2005,USA,United States,2005,female,35-54 ,3209,43509335,7.38,"13,093,726,000,000",47423
USA-2005,USA,United States,2005,female,55-74 ,1364,25839240,5.28,"13,093,726,000,000",47423
USA-2005,USA,United States,2005,female,25-34 ,924,19721652,4.69,"13,093,726,000,000",47423
USA-2005,USA,United States,2005,female,75+ ,450,11267059,3.99,"13,093,726,000,000",47423
USA-2005,USA,United States,2005,female,15-24 ,714,20429690,3.49,"13,093,726,000,000",47423
USA-2005,USA,United States,2005,male,5-14 ,204,20675232,0.99,"13,093,726,000,000",47423
USA-2005,USA,United States,2005,female,5-14 ,68,19721304,0.34,"13,093,726,000,000",47423
USA-2006,USA,United States,2006,male,75+ ,2494,6986609,35.7,"13,855,888,000,000",49666
USA-2006,USA,United States,2006,male,35-54 ,10641,43139910,24.67,"13,855,888,000,000",49666
USA-2006,USA,United States,2006,male,55-74 ,5431,23894147,22.73,"13,855,888,000,000",49666
USA-2006,USA,United States,2006,male,25-34 ,4053,20564653,19.71,"13,855,888,000,000",49666
USA-2006,USA,United States,2006,male,15-24 ,3528,21844954,16.15,"13,855,888,000,000",49666
USA-2006,USA,United States,2006,female,35-54 ,3376,43805214,7.71,"13,855,888,000,000",49666
USA-2006,USA,United States,2006,female,55-74 ,1536,26609380,5.77,"13,855,888,000,000",49666
USA-2006,USA,United States,2006,female,25-34 ,932,19851326,4.69,"13,855,888,000,000",49666
USA-2006,USA,United States,2006,female,75+ ,421,11356899,3.71,"13,855,888,000,000",49666
USA-2006,USA,United States,2006,female,15-24 ,661,20590472,3.21,"13,855,888,000,000",49666
USA-2006,USA,United States,2006,male,5-14 ,153,20640120,0.74,"13,855,888,000,000",49666
USA-2006,USA,United States,2006,female,5-14 ,66,19697164,0.34,"13,855,888,000,000",49666
USA-2007,USA,United States,2007,male,75+ ,2566,7056824,36.36,"14,477,635,000,000",51585
USA-2007,USA,United States,2007,male,35-54 ,10978,42992076,25.53,"14,477,635,000,000",51585
USA-2007,USA,United States,2007,male,55-74 ,5830,24661084,23.64,"14,477,635,000,000",51585
USA-2007,USA,United States,2007,male,25-34 ,4281,20531378,20.85,"14,477,635,000,000",51585
USA-2007,USA,United States,2007,male,15-24 ,3481,22014323,15.81,"14,477,635,000,000",51585
USA-2007,USA,United States,2007,female,35-54 ,3525,43607902,8.08,"14,477,635,000,000",51585
USA-2007,USA,United States,2007,female,55-74 ,1684,27395858,6.15,"14,477,635,000,000",51585
USA-2007,USA,United States,2007,female,25-34 ,997,19839678,5.03,"14,477,635,000,000",51585
USA-2007,USA,United States,2007,female,75+ ,411,11421017,3.6,"14,477,635,000,000",51585
USA-2007,USA,United States,2007,female,15-24 ,659,20765167,3.17,"14,477,635,000,000",51585
USA-2007,USA,United States,2007,male,5-14 ,131,20659096,0.63,"14,477,635,000,000",51585
USA-2007,USA,United States,2007,female,5-14 ,53,19714203,0.27,"14,477,635,000,000",51585
USA-2008,USA,United States,2008,male,75+ ,2531,7072366,35.79,"14,718,582,000,000",52128
USA-2008,USA,United States,2008,male,35-54 ,11371,43002471,26.44,"14,718,582,000,000",52128
USA-2008,USA,United States,2008,male,55-74 ,6558,25698503,25.52,"14,718,582,000,000",52128
USA-2008,USA,United States,2008,male,25-34 ,4273,20007152,21.36,"14,718,582,000,000",52128
USA-2008,USA,United States,2008,male,15-24 ,3560,22184611,16.05,"14,718,582,000,000",52128
USA-2008,USA,United States,2008,female,35-54 ,3619,42893858,8.44,"14,718,582,000,000",52128
USA-2008,USA,United States,2008,female,55-74 ,1703,28307998,6.02,"14,718,582,000,000",52128
USA-2008,USA,United States,2008,female,25-34 ,1027,19812423,5.18,"14,718,582,000,000",52128
USA-2008,USA,United States,2008,female,75+ ,428,11038522,3.88,"14,718,582,000,000",52128
USA-2008,USA,United States,2008,female,15-24 ,738,21149435,3.49,"14,718,582,000,000",52128
USA-2008,USA,United States,2008,male,5-14 ,154,21074651,0.73,"14,718,582,000,000",52128
USA-2008,USA,United States,2008,female,5-14 ,68,20113575,0.34,"14,718,582,000,000",52128
USA-2009,USA,United States,2009,male,75+ ,2552,7168575,35.6,"14,418,739,000,000",50563
USA-2009,USA,United States,2009,male,35-54 ,11613,42932194,27.05,"14,418,739,000,000",50563
USA-2009,USA,United States,2009,male,55-74 ,6851,26664733,25.69,"14,418,739,000,000",50563
USA-2009,USA,United States,2009,male,25-34 ,4293,20205941,21.25,"14,418,739,000,000",50563
USA-2009,USA,United States,2009,male,15-24 ,3595,22343137,16.09,"14,418,739,000,000",50563
USA-2009,USA,United States,2009,female,35-54 ,3664,42836835,8.55,"14,418,739,000,000",50563
USA-2009,USA,United States,2009,female,55-74 ,1875,29296258,6.4,"14,418,739,000,000",50563
USA-2009,USA,United States,2009,female,25-34 ,1027,19992900,5.14,"14,418,739,000,000",50563
USA-2009,USA,United States,2009,female,15-24 ,776,21299140,3.64,"14,418,739,000,000",50563
USA-2009,USA,United States,2009,female,75+ ,389,11101144,3.5,"14,418,739,000,000",50563
USA-2009,USA,United States,2009,male,5-14 ,175,21139852,0.83,"14,418,739,000,000",50563
USA-2009,USA,United States,2009,female,5-14 ,90,20181953,0.45,"14,418,739,000,000",50563
USA-2010,USA,United States,2010,male,75+ ,2617,7263596,36.03,"14,964,372,000,000",51989
USA-2010,USA,United States,2010,male,35-54 ,11767,42798501,27.49,"14,964,372,000,000",51989
USA-2010,USA,United States,2010,male,55-74 ,7287,27667895,26.34,"14,964,372,000,000",51989
USA-2010,USA,United States,2010,male,25-34 ,4645,20409866,22.76,"14,964,372,000,000",51989
USA-2010,USA,United States,2010,male,15-24 ,3772,22463069,16.79,"14,964,372,000,000",51989
USA-2010,USA,United States,2010,female,35-54 ,3604,42711237,8.44,"14,964,372,000,000",51989
USA-2010,USA,United States,2010,female,55-74 ,2071,30326595,6.83,"14,964,372,000,000",51989
USA-2010,USA,United States,2010,female,25-34 ,1092,20180858,5.41,"14,964,372,000,000",51989
USA-2010,USA,United States,2010,female,15-24 ,830,21395712,3.88,"14,964,372,000,000",51989
USA-2010,USA,United States,2010,female,75+ ,403,11163521,3.61,"14,964,372,000,000",51989
USA-2010,USA,United States,2010,male,5-14 ,187,21207667,0.88,"14,964,372,000,000",51989
USA-2010,USA,United States,2010,female,5-14 ,87,20250632,0.43,"14,964,372,000,000",51989
USA-2011,USA,United States,2011,male,75+ ,2721,7448796,36.53,"15,517,926,000,000",53452
USA-2011,USA,United States,2011,male,35-54 ,11681,42566273,27.44,"15,517,926,000,000",53452
USA-2011,USA,United States,2011,male,55-74 ,7572,28556351,26.52,"15,517,926,000,000",53452
USA-2011,USA,United States,2011,male,25-34 ,4862,20698307,23.49,"15,517,926,000,000",53452
USA-2011,USA,United States,2011,male,15-24 ,3959,22622559,17.5,"15,517,926,000,000",53452
USA-2011,USA,United States,2011,female,35-54 ,3776,42485156,8.89,"15,517,926,000,000",53452
USA-2011,USA,United States,2011,female,55-74 ,2128,31268702,6.81,"15,517,926,000,000",53452
USA-2011,USA,United States,2011,female,25-34 ,1238,20408037,6.07,"15,517,926,000,000",53452
USA-2011,USA,United States,2011,female,15-24 ,863,21552069,4.0,"15,517,926,000,000",53452
USA-2011,USA,United States,2011,female,75+ ,421,11270969,3.74,"15,517,926,000,000",53452
USA-2011,USA,United States,2011,male,5-14 ,201,21185153,0.95,"15,517,926,000,000",53452
USA-2011,USA,United States,2011,female,5-14 ,86,20251453,0.42,"15,517,926,000,000",53452
USA-2012,USA,United States,2012,male,75+ ,2853,7633574,37.37,"16,155,255,000,000",55170
USA-2012,USA,United States,2012,male,35-54 ,11763,42326226,27.79,"16,155,255,000,000",55170
USA-2012,USA,United States,2012,male,55-74 ,8032,29473157,27.25,"16,155,255,000,000",55170
USA-2012,USA,United States,2012,male,25-34 ,4985,21028158,23.71,"16,155,255,000,000",55170
USA-2012,USA,United States,2012,male,15-24 ,3918,22713083,17.25,"16,155,255,000,000",55170
USA-2012,USA,United States,2012,female,35-54 ,3857,42238495,9.13,"16,155,255,000,000",55170
USA-2012,USA,United States,2012,female,55-74 ,2264,32244829,7.02,"16,155,255,000,000",55170
USA-2012,USA,United States,2012,female,25-34 ,1231,20667924,5.96,"16,155,255,000,000",55170
USA-2012,USA,United States,2012,female,15-24 ,954,21653970,4.41,"16,155,255,000,000",55170
USA-2012,USA,United States,2012,female,75+ ,428,11375645,3.76,"16,155,255,000,000",55170
USA-2012,USA,United States,2012,male,5-14 ,226,21198150,1.07,"16,155,255,000,000",55170
USA-2012,USA,United States,2012,female,5-14 ,85,20273917,0.42,"16,155,255,000,000",55170
USA-2013,USA,United States,2013,male,75+ ,2990,7816638,38.25,"16,691,517,000,000",56520
USA-2013,USA,United States,2013,male,55-74 ,8445,30405404,27.77,"16,691,517,000,000",56520
USA-2013,USA,United States,2013,male,35-54 ,11396,42085688,27.08,"16,691,517,000,000",56520
USA-2013,USA,United States,2013,male,25-34 ,5063,21386891,23.67,"16,691,517,000,000",56520
USA-2013,USA,United States,2013,male,15-24 ,3903,22735631,17.17,"16,691,517,000,000",56520
USA-2013,USA,United States,2013,female,35-54 ,3776,41983845,8.99,"16,691,517,000,000",56520
USA-2013,USA,United States,2013,female,55-74 ,2484,33229667,7.48,"16,691,517,000,000",56520
USA-2013,USA,United States,2013,female,25-34 ,1285,20951958,6.13,"16,691,517,000,000",56520
USA-2013,USA,United States,2013,female,15-24 ,975,21698877,4.49,"16,691,517,000,000",56520
USA-2013,USA,United States,2013,female,75+ ,431,11486590,3.75,"16,691,517,000,000",56520
USA-2013,USA,United States,2013,male,5-14 ,252,21233001,1.19,"16,691,517,000,000",56520
USA-2013,USA,United States,2013,female,5-14 ,143,20308672,0.7,"16,691,517,000,000",56520
USA-2014,USA,United States,2014,male,75+ ,3106,7994948,38.85,"17,427,609,000,000",58531
USA-2014,USA,United States,2014,male,55-74 ,8961,31339875,28.59,"17,427,609,000,000",58531
USA-2014,USA,United States,2014,male,35-54 ,11455,41858354,27.37,"17,427,609,000,000",58531
USA-2014,USA,United States,2014,male,25-34 ,5222,21760455,24.0,"17,427,609,000,000",58531
USA-2014,USA,United States,2014,male,15-24 ,4089,22700273,18.01,"17,427,609,000,000",58531
USA-2014,USA,United States,2014,female,35-54 ,4018,41742299,9.63,"17,427,609,000,000",58531
USA-2014,USA,United States,2014,female,55-74 ,2676,34193742,7.83,"17,427,609,000,000",58531
USA-2014,USA,United States,2014,female,25-34 ,1347,21250636,6.34,"17,427,609,000,000",58531
USA-2014,USA,United States,2014,female,15-24 ,990,21691057,4.56,"17,427,609,000,000",58531
USA-2014,USA,United States,2014,female,75+ ,477,11616299,4.11,"17,427,609,000,000",58531
USA-2014,USA,United States,2014,male,5-14 ,277,21264881,1.3,"17,427,609,000,000",58531
USA-2014,USA,United States,2014,female,5-14 ,151,20336916,0.74,"17,427,609,000,000",58531
USA-2015,USA,United States,2015,male,75+ ,3171,8171136,38.81,"18,120,714,000,000",60387
USA-2015,USA,United States,2015,male,55-74 ,9068,32264697,28.11,"18,120,714,000,000",60387
USA-2015,USA,United States,2015,male,35-54 ,11634,41658010,27.93,"18,120,714,000,000",60387
USA-2015,USA,United States,2015,male,25-34 ,5503,22137097,24.86,"18,120,714,000,000",60387
USA-2015,USA,United States,2015,male,15-24 ,4359,22615073,19.27,"18,120,714,000,000",60387
USA-2015,USA,United States,2015,female,35-54 ,4053,41531809,9.76,"18,120,714,000,000",60387
USA-2015,USA,United States,2015,female,55-74 ,2872,35115610,8.18,"18,120,714,000,000",60387
USA-2015,USA,United States,2015,female,25-34 ,1444,21555712,6.7,"18,120,714,000,000",60387
USA-2015,USA,United States,2015,female,15-24 ,1132,21633813,5.23,"18,120,714,000,000",60387
USA-2015,USA,United States,2015,female,75+ ,540,11778666,4.58,"18,120,714,000,000",60387
USA-2015,USA,United States,2015,male,5-14 ,255,21273987,1.2,"18,120,714,000,000",60387
USA-2015,USA,United States,2015,female,5-14 ,158,20342901,0.78,"18,120,714,000,000",60387
